fine_cell_id,parent_cell_id,parent_latitude,parent_longitude,parent_susceptibility,latitude,longitude,elevation,slope,aspect,curvature,land_cover,soil_clay_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_bulk_density_0_5cm,fine_susceptibility,risk_delta,micro_risk_tier
FINE_C14204_044,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71285,1057.0,31.25,62.07,0.2385,10,249,378,373,110,0.6893,-0.0532,High
FINE_C14204_045,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71295,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_046,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71305,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_047,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71315,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_048,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71325,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_049,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71335,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_050,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.24995,88.71345,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_051,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71255,1035.0,39.9,65.92,-1.6075,10,249,378,373,110,0.7586,0.0161,Very High
FINE_C14204_052,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71265,1057.0,31.25,62.07,0.2385,10,249,378,373,110,0.6893,-0.0532,High
FINE_C14204_053,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71275,1057.0,31.25,62.07,0.2385,10,249,378,373,110,0.6893,-0.0532,High
FINE_C14204_054,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71285,1057.0,31.25,62.07,0.2385,10,249,378,373,110,0.6893,-0.0532,High
FINE_C14204_055,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71295,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_056,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71305,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_057,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71315,1074.0,40.08,72.88,-2.3535,10,249,378,373,110,0.7425,-0.0,Very High
FINE_C14204_058,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71325,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_059,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71335,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_060,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25005,88.71345,1116.0,40.45,80.4,10.166,10,249,378,373,109,0.8065,0.064,Extreme
FINE_C14204_061,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71255,1055.0,35.84,53.02,0.0508,10,249,378,373,110,0.726,-0.0165,Very High
FINE_C14204_062,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71265,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_063,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71275,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_064,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71285,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_065,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71295,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_066,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71305,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_067,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71315,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_068,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71325,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_069,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71335,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_070,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25015,88.71345,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_071,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71255,1055.0,35.84,53.02,0.0508,10,249,378,373,110,0.726,-0.0165,Very High
FINE_C14204_072,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71265,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_073,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71275,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_074,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71285,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_075,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71295,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_076,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71305,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_077,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71315,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_078,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71325,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_079,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71335,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_080,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25025,88.71345,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_081,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71255,1055.0,35.84,53.02,0.0508,10,249,378,373,110,0.726,-0.0165,Very High
FINE_C14204_082,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71265,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_083,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71275,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_084,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71285,1070.0,28.51,60.44,2.2182,10,249,378,373,110,0.6698,-0.0727,High
FINE_C14204_085,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71295,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_086,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71305,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_087,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71315,1077.0,28.2,89.13,-1.5059,10,249,378,373,110,0.6476,-0.0949,High
FINE_C14204_088,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71325,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_089,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71335,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_090,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25035,88.71345,1093.0,34.84,118.2,-1.9797,10,249,378,373,109,0.7278,-0.0147,Very High
FINE_C14204_091,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71255,1062.0,27.62,86.89,2.8523,10,249,378,373,110,0.6724,-0.0701,High
FINE_C14204_092,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71265,1072.0,24.52,75.04,-0.4488,10,249,378,373,110,0.6198,-0.1227,High
FINE_C14204_093,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71275,1072.0,24.52,75.04,-0.4488,10,249,378,373,110,0.6198,-0.1227,High
FINE_C14204_094,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71285,1072.0,24.52,75.04,-0.4488,10,249,378,373,110,0.6198,-0.1227,High
FINE_C14204_095,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71295,1083.0,19.77,63.85,1.0837,10,249,378,373,110,0.576,-0.1665,High
FINE_C14204_096,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71305,1083.0,19.77,63.85,1.0837,10,249,378,373,110,0.576,-0.1665,High
FINE_C14204_097,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71315,1083.0,19.77,63.85,1.0837,10,249,378,373,110,0.576,-0.1665,High
FINE_C14204_098,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71325,1085.0,22.04,74.88,-3.6436,10,249,378,373,109,0.6042,-0.1383,High
FINE_C14204_099,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71335,1085.0,22.04,74.88,-3.6436,10,249,378,373,109,0.6042,-0.1383,High
FINE_C14204_100,COARSE_C14204,27.250000000000085,88.71300000000063,0.7425,27.25045,88.71345,1085.0,22.04,74.88,-3.6436,10,249,378,373,109,0.6042,-0.1383,High
FINE_C14205_001,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71355,1100.0,38.93,81.91,-2.4559,10,249,378,373,109,0.7501,-0.0646,Very High
FINE_C14205_002,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71365,1100.0,38.93,81.91,-2.4559,10,249,378,373,109,0.7501,-0.0646,Very High
FINE_C14205_003,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71375,1100.0,38.93,81.91,-2.4559,10,249,378,373,109,0.7501,-0.0646,Very High
FINE_C14205_004,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71385,1126.0,41.74,77.91,-0.1579,10,249,378,373,109,0.7704,-0.0443,Very High
FINE_C14205_005,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71395,1126.0,41.74,77.91,-0.1579,10,249,378,373,109,0.7704,-0.0443,Very High
FINE_C14205_006,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71405,1150.0,36.76,67.63,0.8992,10,249,378,373,109,0.7274,-0.0873,Very High
FINE_C14205_007,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71415,1150.0,36.76,67.63,0.8992,10,249,366,385,108,0.7642,-0.0505,Very High
FINE_C14205_008,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71425,1150.0,36.76,67.63,0.8992,10,249,366,385,108,0.7642,-0.0505,Very High
FINE_C14205_009,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71435,1164.0,31.93,55.47,-0.6865,10,249,366,385,108,0.7129,-0.1018,Very High
FINE_C14205_010,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24955,88.71445,1164.0,31.93,55.47,-0.6865,10,249,366,385,108,0.7129,-0.1018,Very High
FINE_C14205_011,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71355,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_012,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71365,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_013,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71375,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_014,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71385,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_015,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71395,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_016,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71405,1161.0,42.15,63.34,1.0313,10,249,378,373,109,0.764,-0.0507,Very High
FINE_C14205_017,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71415,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_018,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71425,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_019,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71435,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_020,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24965,88.71445,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_021,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71355,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_022,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71365,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_023,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71375,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_024,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71385,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_025,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71395,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_026,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71405,1161.0,42.15,63.34,1.0313,10,249,378,373,108,0.7877,-0.027,Very High
FINE_C14205_027,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71415,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_028,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71425,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_029,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71435,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_030,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24975,88.71445,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_031,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71355,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_032,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71365,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_033,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71375,1110.0,41.04,61.89,-0.1313,10,249,378,373,109,0.7697,-0.045,Very High
FINE_C14205_034,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71385,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_035,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71395,1133.0,44.65,69.04,-1.0829,10,249,378,373,109,0.7833,-0.0314,Very High
FINE_C14205_036,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71405,1161.0,42.15,63.34,1.0313,10,249,378,373,108,0.7877,-0.027,Very High
FINE_C14205_037,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71415,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_038,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71425,1161.0,42.15,63.34,1.0313,10,249,366,385,108,0.7972,-0.0175,Very High
FINE_C14205_039,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71435,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_040,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24985,88.71445,1178.0,32.43,49.3,0.5817,10,249,366,385,108,0.7165,-0.0982,Very High
FINE_C14205_041,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71355,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_042,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71365,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_043,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71375,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_044,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71385,1144.0,45.32,85.86,0.8154,10,249,378,373,109,0.7933,-0.0214,Very High
FINE_C14205_045,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71395,1144.0,45.32,85.86,0.8154,10,249,378,373,109,0.7933,-0.0214,Very High
FINE_C14205_046,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71405,1176.0,46.43,74.54,2.9055,10,249,378,373,108,0.818,0.0033,Extreme
FINE_C14205_047,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71415,1176.0,46.43,74.54,2.9055,10,249,366,385,108,0.8265,0.0118,Extreme
FINE_C14205_048,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71425,1176.0,46.43,74.54,2.9055,10,249,366,385,108,0.8265,0.0118,Extreme
FINE_C14205_049,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71435,1194.0,29.47,46.37,2.2198,10,249,366,385,108,0.6929,-0.1218,High
FINE_C14205_050,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.24995,88.71445,1194.0,29.47,46.37,2.2198,10,249,366,385,108,0.6929,-0.1218,High
FINE_C14205_051,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71355,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_052,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71365,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_053,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71375,1125.0,33.08,86.07,1.6341,10,249,378,373,109,0.7139,-0.1008,Very High
FINE_C14205_054,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71385,1144.0,45.32,85.86,0.8154,10,249,378,373,109,0.7933,-0.0214,Very High
FINE_C14205_055,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71395,1144.0,45.32,85.86,0.8154,10,249,378,373,108,0.8147,0.0,Extreme
FINE_C14205_056,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71405,1176.0,46.43,74.54,2.9055,10,249,378,373,108,0.818,0.0033,Extreme
FINE_C14205_057,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71415,1176.0,46.43,74.54,2.9055,10,249,366,385,108,0.8265,0.0118,Extreme
FINE_C14205_058,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71425,1176.0,46.43,74.54,2.9055,10,249,366,385,108,0.8265,0.0118,Extreme
FINE_C14205_059,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71435,1194.0,29.47,46.37,2.2198,10,249,366,385,108,0.6929,-0.1218,High
FINE_C14205_060,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25005,88.71445,1194.0,29.47,46.37,2.2198,10,249,366,385,108,0.6929,-0.1218,High
FINE_C14205_061,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71355,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_062,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71365,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_063,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71375,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_064,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71385,1131.0,54.28,89.0,-6.6296,10,249,378,373,109,0.8253,0.0106,Extreme
FINE_C14205_065,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71395,1131.0,54.28,89.0,-6.6296,10,249,378,373,108,0.8441,0.0294,Extreme
FINE_C14205_066,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71405,1181.0,52.38,73.64,-0.0484,10,249,378,373,108,0.8401,0.0254,Extreme
FINE_C14205_067,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71415,1181.0,52.38,73.64,-0.0484,10,249,366,385,108,0.8477,0.033,Extreme
FINE_C14205_068,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71425,1181.0,52.38,73.64,-0.0484,10,249,366,385,108,0.8477,0.033,Extreme
FINE_C14205_069,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71435,1209.0,21.84,37.76,5.9705,10,249,366,385,108,0.6371,-0.1776,High
FINE_C14205_070,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25015,88.71445,1209.0,21.84,37.76,5.9705,10,249,366,385,108,0.6371,-0.1776,High
FINE_C14205_071,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71355,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_072,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71365,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_073,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71375,1112.0,39.21,116.29,0.2111,10,249,378,373,109,0.7632,-0.0515,Very High
FINE_C14205_074,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71385,1131.0,54.28,89.0,-6.6296,10,249,378,373,109,0.8253,0.0106,Extreme
FINE_C14205_075,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71395,1131.0,54.28,89.0,-6.6296,10,249,378,373,108,0.8441,0.0294,Extreme
FINE_C14205_076,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71405,1181.0,52.38,73.64,-0.0484,10,249,378,373,108,0.8401,0.0254,Extreme
FINE_C14205_077,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71415,1181.0,52.38,73.64,-0.0484,10,249,366,385,108,0.8477,0.033,Extreme
FINE_C14205_078,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71425,1181.0,52.38,73.64,-0.0484,10,249,366,385,108,0.8477,0.033,Extreme
FINE_C14205_079,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71435,1209.0,21.84,37.76,5.9705,10,249,366,385,108,0.6371,-0.1776,High
FINE_C14205_080,COARSE_C14205,27.250000000000085,88.71400000000064,0.8147,27.25025,88.71445,1209.0,21.84,37.76,5.9705,10,249,366,385,108,0.6371,-0.1776,High
